\\ Node Data
\\Index, Label, Phases, baseV
237, node_702, CN, 7200.0
238, node_706, AN, 7200.0
239, node_724, ABCN, 7200.0
240, node_722, ABCN, 7200.0
241, node_524, ABCN, 7200.0
242, node_825, CN, 7200.0
243, tm_268, CS, 120.0
244, node_368, CN, 7200.0
245, tm_276, CS, 120.0
246, tn_363, AS, 120.0
247, tm_303, CS, 120.0
248, tn_304, CS, 120.0
249, node_396, BN, 7200.0
250, node_404, CN, 7200.0
251, node_405, ABCN, 7200.0
252, tm_280, AS, 120.0
253, node_537, AN, 7200.0
254, tm_282, BS, 120.0
255, node_399, BN, 7200.0
256, tn_302, BS, 120.0
257, node_386, AN, 7200.0
258, tm_335, AS, 120.0
259, tn_332, CS, 120.0
260, node_414, ABCN, 7200.0
261, node_421, CN, 7200.0
262, node_422, BCN, 7200.0
263, node_443, BN, 7200.0
264, node_532, ABCN, 7200.0
265, node_533, ABCN, 7200.0
266, tm_403, AS, 120.0
267, tm_404, BS, 120.0
268, tm_405, CS, 120.0
269, tn_406, AS, 120.0
270, tn_407, BS, 120.0
271, tn_408, CS, 120.0
272, node_636, ABCN, 7200.0
273, node_436, AN, 7200.0
274, node_437, BN, 7200.0
275, tn_351, BS, 120.0
276, tn_352, CS, 120.0
277, node_800, ABCN, 7200.0
278, node_530, CN, 7200.0
279, node_531, BCN, 7200.0
280, tm_433, BS, 120.0
281, tn_432, BS, 120.0
282, node_816, BN, 7200.0
283, node_671, AN, 7200.0
284, node_675, CN, 7200.0
285, tm_428, CS, 120.0
286, node_741, AN, 7200.0
287, tn_429, CS, 120.0
288, node_664, BN, 7200.0
289, node_732, BN, 7200.0
290, node_652, ABCN, 7200.0
291, node_683, CN, 7200.0
292, node_686, ABCN, 7200.0
293, tn_460, CS, 120.0
294, node_703, CN, 7200.0
295, node_725, CN, 7200.0
296, tn_464, AS, 120.0
297, node_707, AN, 7200.0
298, node_729, ABCN, 7200.0
299, node_726, BN, 7200.0
300, node_734, AN, 7200.0
301, node_650, ABCN, 7200.0
302, node_632, ABCN, 7200.0
303, tm_363, AS, 120.0
304, tm_304, CS, 120.0
305, tn_305, BS, 120.0
306, node_397, BN, 7200.0
307, tn_311, CS, 120.0
308, node_406, CN, 7200.0
309, node_407, ABCN, 7200.0
310, node_783, AN, 7200.0
311, node_538, AN, 7200.0
312, node_398, BN, 7200.0
313, node_400, BN, 7200.0
314, tm_302, BS, 120.0
315, tn_299, AS, 120.0
316, tm_332, CS, 120.0
317, node_403, ABCN, 7200.0
318, node_415, CN, 7200.0
319, node_552, ABCN, 7200.0
320, tn_321, CS, 120.0
321, node_423, BN, 7200.0
322, node_424, CN, 7200.0
323, tn_333, BS, 120.0
324, node_801, ABCN, 7200.0
325, tm_406, AS, 120.0
326, tm_407, BS, 120.0
327, tm_408, CS, 120.0
328, node_812, CN, 7200.0
329, node_637, ABCN, 7200.0
330, node_666, ABCN, 7200.0
331, node_438, AN, 7200.0
332, tn_327, BS, 120.0
333, node_440, BN, 7200.0
334, tm_351, BS, 120.0
335, tm_352, CS, 120.0
336, tn_353, CS, 120.0
337, node_791, BN, 7200.0
338, node_792, CN, 7200.0
339, tm_432, BS, 120.0
340, tn_431, BS, 120.0
341, tn_435, AS, 120.0
342, node_817, AN, 7200.0
343, tn_437, CS, 120.0
344, node_818, CN, 7200.0
345, node_746, AN, 7200.0
346, tn_481, AS, 120.0
347, node_740, AN, 7200.0
348, tm_429, CS, 120.0
349, tn_430, BS, 120.0
350, node_822, BN, 7200.0
351, node_615, ABCN, 7200.0
352, node_653, CN, 7200.0
353, node_654, CN, 7200.0
354, tn_442, CS, 120.0
355, tn_443, AS, 120.0
356, tn_444, BS, 120.0
357, tn_445, CS, 120.0
358, node_687, ABCN, 7200.0
359, tm_460, CS, 120.0
360, tn_461, CS, 120.0
361, node_704, CN, 7200.0
362, node_799, CN, 7200.0
363, tn_468, CS, 120.0
364, tm_464, AS, 120.0
365, tn_465, AS, 120.0
366, node_708, AN, 7200.0
367, node_821, BN, 7200.0
368, node_692, ABCN, 7200.0
369, node_730, BN, 7200.0
370, tn_469, BS, 120.0
371, node_727, BN, 7200.0
372, tn_475, AS, 120.0
373, node_735, AN, 7200.0
374, node_815, ABCN, 7200.0
375, node_649, ABCN, 7200.0
376, node_721, ABCN, 7200.0
377, node_811, ABCN, 7200.0
378, node_635, ABCN, 7200.0
379, node_633, ABCN, 7200.0
380, tm_305, BS, 120.0
381, tn_306, BS, 120.0
382, tm_311, CS, 120.0
383, tn_312, CS, 120.0
384, node_408, CN, 7200.0
385, node_413, BN, 7200.0
386, node_539, AN, 7200.0
387, node_540, AN, 7200.0
388, node_788, BN, 7200.0
389, tn_308, BS, 120.0
390, node_401, BN, 7200.0
391, tm_299, AS, 120.0
392, node_514, ABCN, 7200.0
393, tn_317, CS, 120.0
394, node_416, ABCN, 7200.0
395, tm_321, CS, 120.0
396, tn_322, BS, 120.0
397, node_425, BN, 7200.0
398, tn_323, CS, 120.0
399, node_427, CN, 7200.0
400, tm_333, BS, 120.0
401, tn_409, AS, 120.0
402, tn_410, BS, 120.0
403, tn_411, CS, 120.0
404, node_638, ABCN, 7200.0
405, node_681, BN, 7200.0
406, node_670, ABCN, 7200.0
407, tn_328, AS, 120.0
408, node_439, AN, 7200.0
409, tm_327, BS, 120.0
410, tn_330, BS, 120.0
411, node_766, BN, 7200.0
412, tm_353, CS, 120.0
413, tm_431, BS, 120.0
414, tm_435, AS, 120.0
415, tn_434, AS, 120.0
416, tm_437, CS, 120.0
417, tn_436, CS, 120.0
418, node_824, AN, 7200.0
419, tm_481, AS, 120.0
420, node_739, AN, 7200.0
421, tm_430, BS, 120.0
422, tn_474, BS, 120.0
423, node_608, ABCN, 7200.0
424, node_616, CN, 7200.0
425, node_617, CN, 7200.0
426, node_651, ABCN, 7200.0
427, tn_422, CS, 120.0
428, tn_423, CS, 120.0
429, node_655, CN, 7200.0
430, tm_442, CS, 120.0
431, tm_443, AS, 120.0
432, tm_444, BS, 120.0
433, tm_445, CS, 120.0
434, tn_446, AS, 120.0
435, tn_447, BS, 120.0
436, tn_448, CS, 120.0
437, node_688, ABCN, 7200.0
438, tm_461, CS, 120.0
439, tn_462, CS, 120.0
440, node_705, CN, 7200.0
441, tm_468, CS, 120.0
442, tm_465, AS, 120.0
443, tn_466, AS, 120.0
444, node_709, AN, 7200.0
445, node_674, ABCN, 7200.0
446, node_796, CN, 7200.0
447, node_826, ABCN, 7200.0
448, node_700, CN, 7200.0
449, tn_472, BS, 120.0
450, node_731, BN, 7200.0
451, tm_469, BS, 120.0
452, tn_470, BS, 120.0
453, node_728, BN, 7200.0
454, tm_475, AS, 120.0
455, node_736, AN, 7200.0
456, node_743, AN, 7200.0
457, node_648, ABCN, 7200.0
458, node_634, ABCN, 7200.0
459, tm_306, BS, 120.0
460, tm_312, CS, 120.0
461, tn_313, CS, 120.0
462, tn_316, BS, 120.0
463, tn_360, AS, 120.0
464, tn_361, AS, 120.0
465, node_541, AN, 7200.0
466, tn_307, BS, 120.0
467, tm_308, BS, 120.0
468, tn_309, BS, 120.0
469, node_402, BN, 7200.0
470, node_515, BN, 7200.0
471, node_409, ABCN, 7200.0
472, tm_317, CS, 120.0
473, node_417, AN, 7200.0
474, node_419, CN, 7200.0
475, node_431, ABCN, 7200.0
476, node_553, ABCN, 7200.0
477, tm_322, BS, 120.0
478, tn_324, BS, 120.0
479, tm_323, CS, 120.0
480, tn_325, CS, 120.0
481, node_428, CN, 7200.0
482, tm_409, AS, 120.0
483, tm_410, BS, 120.0
484, tm_411, CS, 120.0
485, tn_412, AS, 120.0
486, tn_413, BS, 120.0
487, tn_414, CS, 120.0
488, node_639, ABCN, 7200.0
489, node_680, BN, 7200.0
490, node_696, AN, 7200.0
491, node_831, ABCN, 7200.0
492, tm_328, AS, 120.0
493, tn_329, AS, 120.0
494, tm_330, BS, 120.0
495, tn_331, BS, 120.0
496, tm_434, AS, 120.0
497, tm_436, CS, 120.0
498, tn_485, AS, 120.0
499, tn_480, AS, 120.0
500, node_823, AN, 7200.0
501, tm_474, BS, 120.0
502, node_829, ABCN, 7200.0
503, node_609, CN, 7200.0
504, node_610, AN, 7200.0
505, tn_394, CS, 120.0
506, tn_395, CS, 120.0
507, node_618, CN, 7200.0
508, node_619, ABCN, 7200.0
509, tm_422, CS, 120.0
510, tm_423, CS, 120.0
511, tn_424, CS, 120.0
512, node_656, CN, 7200.0
513, tm_446, AS, 120.0
514, tm_447, BS, 120.0
515, tm_448, CS, 120.0
516, node_677, ABCN, 7200.0
517, tn_449, AS, 120.0
518, tn_450, BS, 120.0
519, tn_451, CS, 120.0
520, tm_462, CS, 120.0
521, node_795, CN, 7200.0
522, tn_463, CS, 120.0
523, tm_466, AS, 120.0
524, node_798, AN, 7200.0
525, tn_467, AS, 120.0
526, node_797, CN, 7200.0
527, tn_458, CS, 120.0
528, node_701, CN, 7200.0
529, tm_472, BS, 120.0
530, tn_473, BS, 120.0
531, tm_470, BS, 120.0
532, tn_471, BS, 120.0
533, tn_476, AS, 120.0
534, node_737, AN, 7200.0
535, tn_482, AS, 120.0
536, node_744, AN, 7200.0
537, node_647, ABCN, 7200.0
538, node_643, ABCN, 7200.0
539, tm_313, CS, 120.0
540, tm_316, BS, 120.0
541, tm_360, AS, 120.0
542, tm_361, AS, 120.0
543, tn_362, AS, 120.0
544, tm_307, BS, 120.0
545, tm_309, BS, 120.0
546, tn_310, BS, 120.0
547, node_789, BN, 7200.0
548, node_790, ABCN, 7200.0
549, node_411, CN, 7200.0
550, tn_318, AS, 120.0
551, node_418, AN, 7200.0
552, tn_320, CS, 120.0
553, node_566, ABCN, 7200.0
554, node_642, AN, 7200.0
555, node_554, ABCN, 7200.0
556, node_557, ABCN, 7200.0
557, tm_324, BS, 120.0
558, tm_325, CS, 120.0
559, tn_326, CS, 120.0
560, tm_412, AS, 120.0
561, tm_413, BS, 120.0
562, tm_414, CS, 120.0
563, tn_415, AS, 120.0
564, tn_416, BS, 120.0
565, tn_417, CS, 120.0
566, node_640, ABCN, 7200.0
567, tn_441, BS, 120.0
568, node_820, BN, 7200.0
569, node_695, AN, 7200.0
570, tm_329, AS, 120.0
571, tm_331, BS, 120.0
572, tm_485, AS, 120.0
573, tm_480, AS, 120.0
574, tn_479, AS, 120.0
575, tn_389, CS, 120.0
576, node_611, AN, 7200.0
577, node_613, AN, 7200.0
578, tm_394, CS, 120.0
579, tm_395, CS, 120.0
580, tn_396, CS, 120.0
581, node_620, BN, 7200.0
582, node_621, BN, 7200.0
583, node_623, ABCN, 7200.0
584, tm_424, CS, 120.0
585, node_813, CN, 7200.0
586, tn_425, CS, 120.0
587, node_691, ABCN, 7200.0
588, node_678, BN, 7200.0
589, tm_449, AS, 120.0
590, tm_450, BS, 120.0
591, tm_451, CS, 120.0
592, tm_463, CS, 120.0
593, tm_467, AS, 120.0
594, tm_458, CS, 120.0
595, tn_459, CS, 120.0
596, tm_473, BS, 120.0
597, tm_471, BS, 120.0
598, tm_476, AS, 120.0
599, tn_477, AS, 120.0
600, node_738, AN, 7200.0
601, tm_482, AS, 120.0
602, tn_483, AS, 120.0
603, node_745, AN, 7200.0
604, node_814, ABCN, 7200.0
605, node_644, ABCN, 7200.0
606, tm_362, AS, 120.0
607, tm_310, BS, 120.0
608, tn_314, CS, 120.0
609, node_410, CN, 7200.0
610, node_412, CN, 7200.0
611, tm_318, AS, 120.0
612, tn_319, AS, 120.0
613, tm_320, CS, 120.0
614, node_590, ABCN, 7200.0
615, node_567, CN, 7200.0
616, node_568, ABCN, 7200.0
617, tn_421, AS, 120.0
618, node_555, AN, 7200.0
619, node_556, ABCN, 7200.0
620, tn_365, AS, 120.0
621, tn_366, BS, 120.0
622, tn_367, CS, 120.0
623, node_558, ABCN, 7200.0
624, tm_326, CS, 120.0
625, tm_415, AS, 120.0
626, tm_416, BS, 120.0
627, tm_417, CS, 120.0
628, tn_418, AS, 120.0
629, tn_419, BS, 120.0
630, tn_420, CS, 120.0
631, node_641, ABCN, 7200.0
632, tm_441, BS, 120.0
633, tn_440, BS, 120.0
634, tn_455, AS, 120.0
635, node_794, AN, 7200.0
636, tm_479, AS, 120.0
637, tm_389, CS, 120.0
638, tn_390, AS, 120.0
639, node_612, AN, 7200.0
640, tn_392, AS, 120.0
641, node_607, AN, 7200.0
642, tm_396, CS, 120.0
643, tn_397, BS, 120.0
644, node_624, BN, 7200.0
645, tn_398, BS, 120.0
646, node_622, BN, 7200.0
647, node_604, ABCN, 7200.0
648, node_810, ABCN, 7200.0
649, tm_425, CS, 120.0
650, node_697, ABCN, 7200.0
651, node_693, AN, 7200.0
652, tn_438, BS, 120.0
653, node_679, BN, 7200.0
654, tm_459, CS, 120.0
655, tm_477, AS, 120.0
656, tn_478, AS, 120.0
657, tm_483, AS, 120.0
658, tn_484, AS, 120.0
659, node_645, ABCN, 7200.0
660, tm_314, CS, 120.0
661, tn_315, CS, 120.0
662, tm_319, AS, 120.0
663, node_591, CN, 7200.0
664, node_592, CN, 7200.0
665, node_593, ABCN, 7200.0
666, tn_374, CS, 120.0
667, node_569, BN, 7200.0
668, node_570, BN, 7200.0
669, tm_421, AS, 120.0
670, tn_364, AS, 120.0
671, node_560, ABCN, 7200.0
672, tm_365, AS, 120.0
673, tm_366, BS, 120.0
674, tm_367, CS, 120.0
675, node_803, ABCN, 7200.0
676, tn_368, AS, 120.0
677, tn_369, BS, 120.0
678, tn_370, CS, 120.0
679, tm_418, AS, 120.0
680, tm_419, BS, 120.0
681, tm_420, CS, 120.0
682, node_819, ABCN, 7200.0
683, tm_440, BS, 120.0
684, tm_455, AS, 120.0
685, tn_454, AS, 120.0
686, tm_390, AS, 120.0
687, node_808, AN, 7200.0
688, tn_391, AS, 120.0
689, tm_392, AS, 120.0
690, tn_393, AS, 120.0
691, tm_397, BS, 120.0
692, tn_400, BS, 120.0
693, node_625, BN, 7200.0
694, tm_398, BS, 120.0
695, tn_399, BS, 120.0
696, node_602, ABCN, 7200.0
697, node_605, AN, 7200.0
698, node_606, AN, 7200.0
699, node_698, CN, 7200.0
700, tn_452, AS, 120.0
701, node_694, AN, 7200.0
702, tm_438, BS, 120.0
703, tn_439, BS, 120.0
704, tm_478, AS, 120.0
705, tm_484, AS, 120.0
706, node_807, ABCN, 7200.0
707, node_646, ABCN, 7200.0
708, tm_315, CS, 120.0
709, tn_379, CS, 120.0
710, node_594, CN, 7200.0
711, node_596, CN, 7200.0
712, tm_374, CS, 120.0
713, tn_375, BS, 120.0
714, node_571, BN, 7200.0
715, tn_376, BS, 120.0
716, node_572, BN, 7200.0
717, tm_364, AS, 120.0
718, node_559, ABCN, 7200.0
719, node_561, AN, 7200.0
720, tm_368, AS, 120.0
721, tm_369, BS, 120.0
722, tm_370, CS, 120.0
723, tm_454, AS, 120.0
724, tm_391, AS, 120.0
725, tm_393, AS, 120.0
726, tm_400, BS, 120.0
727, node_626, BN, 7200.0
728, tn_401, BS, 120.0
729, tm_399, BS, 120.0
730, node_614, AN, 7200.0
731, node_599, ABCN, 7200.0
732, node_603, AN, 7200.0
733, tn_387, AS, 120.0
734, tn_388, AS, 120.0
735, tn_456, CS, 120.0
736, node_699, CN, 7200.0
737, tm_452, AS, 120.0
738, tn_453, AS, 120.0
739, tm_439, BS, 120.0
740, node_830, ABCN, 7200.0
741, tm_379, CS, 120.0
742, tn_380, CS, 120.0
743, node_595, CN, 7200.0
744, tn_382, CS, 120.0
745, node_597, CN, 7200.0
746, tm_375, BS, 120.0
747, node_827, BN, 7200.0
748, tn_377, BS, 120.0
749, tm_376, BS, 120.0
750, node_804, BN, 7200.0
751, tn_378, BS, 120.0
752, node_562, ABCN, 7200.0
753, tn_371, AS, 120.0
754, node_627, BN, 7200.0
755, tm_401, BS, 120.0
756, node_809, AN, 7200.0
757, node_805, CN, 7200.0
758, node_806, ABCN, 7200.0
759, node_600, AN, 7200.0
760, node_601, CN, 7200.0
761, tn_386, AS, 120.0
762, tm_387, AS, 120.0
763, tm_388, AS, 120.0
764, tm_456, CS, 120.0
765, tn_457, CS, 120.0
766, tm_453, AS, 120.0
767, tm_380, CS, 120.0
768, node_598, CN, 7200.0
769, tn_381, CS, 120.0
770, tm_382, CS, 120.0
771, node_828, CN, 7200.0
772, tn_383, CS, 120.0
773, tm_377, BS, 120.0
774, tm_378, BS, 120.0
775, node_563, BN, 7200.0
776, node_564, BN, 7200.0
777, node_565, CN, 7200.0
778, tm_371, AS, 120.0
779, tn_402, BS, 120.0
780, tn_384, AS, 120.0
781, tn_385, CS, 120.0
782, tm_386, AS, 120.0
783, tm_457, CS, 120.0
784, tm_381, CS, 120.0
785, tm_383, CS, 120.0
786, tn_372, BS, 120.0
787, tn_373, CS, 120.0
788, tm_402, BS, 120.0
789, tm_384, AS, 120.0
790, tm_385, CS, 120.0
791, tm_372, BS, 120.0
792, tm_373, CS, 120.0
